L	rho	site	prior	observable	true	Delta	G	G_max
4	ED	3	chi2	n	1.0	-8.881784197001252e-16	1.0000000000000016	1.0000000000000009
4	ED	3	chi4	n	1.0	1.1102230246251565e-16	1.0000000000000013	1.0000000000000009
4	ED	3	chi8	n	1.0	1.1102230246251565e-16	1.000000000000001	1.0000000000000009
4	ED	3	chi16	n	1.0	-8.881784197001252e-16	1.000000000000001	1.0000000000000009
4	ED	3	chi32	n	1.0	-8.881784197001252e-16	1.000000000000001	1.0000000000000009
4	ED	3	exact	n	1.0	-6.661338147750939e-16	1.0000000000000009	1.0000000000000009
4	ED	3	UHF	n	1.0	1.1102230246251565e-16	0.01884151891060608	1.0000000000000009
4	ED	3	UHFsym	n	1.0	0.0	1.0000000000000004	1.0000000000000009
4	ED	3	chi2	Sz	1.8041124150158794e-15	3.774758283725532e-15	1.0000000000000033	1.000000000000002
4	ED	3	chi4	Sz	1.8041124150158794e-15	3.733124920302089e-15	1.000000000000003	1.000000000000002
4	ED	3	chi8	Sz	1.8041124150158794e-15	3.5110803153770576e-15	1.0000000000000024	1.000000000000002
4	ED	3	chi16	Sz	1.8041124150158794e-15	3.164135620181696e-15	1.0000000000000022	1.000000000000002
4	ED	3	chi32	Sz	1.8041124150158794e-15	3.164135620181696e-15	1.0000000000000022	1.000000000000002
4	ED	3	exact	Sz	1.8041124150158794e-15	3.1363800445660672e-15	1.000000000000002	1.000000000000002
4	ED	3	UHF	Sz	1.8041124150158794e-15	0.3822190584982986	0.03134000464498036	1.000000000000002
4	ED	3	UHFsym	Sz	1.8041124150158794e-15	1.785897818518123e-15	1.0000000000000002	1.000000000000002
4	ED	3	chi2	DoubleOcc	0.09698302948389995	0.09698302948389995	2.443687632350606	29.079163603455832
4	ED	3	chi4	DoubleOcc	0.09698302948389995	0.011622227866994711	25.68827467013894	29.079163603455832
4	ED	3	chi8	DoubleOcc	0.09698302948389995	4.67467312925407e-5	29.082348473336694	29.079163603455832
4	ED	3	chi16	DoubleOcc	0.09698302948389995	-3.3306690738754696e-16	29.07916360345584	29.079163603455832
4	ED	3	chi32	DoubleOcc	0.09698302948389995	-3.3306690738754696e-16	29.07916360345584	29.079163603455832
4	ED	3	exact	DoubleOcc	0.09698302948389995	-3.0531133177191805e-16	29.079163603455832	29.079163603455832
4	ED	3	UHF	DoubleOcc	0.09698302948389995	-0.00692556183677559	1.291325466584545	29.079163603455832
4	ED	3	UHFsym	DoubleOcc	0.09698302948389995	-0.0069255618367755345	27.091329041428832	29.079163603455832
4	ED	3	chi2	ZZ onsite	-0.6120678820644002	0.3879321179356007	2.4444253004721905	55.33019549993499
