L	bc	seed	rho	site	prior	observable	true	Delta	G	G_lo	G_hi	G_max
12	PBC	0	ED	10	UHFsym	n	0.9999999999999589	-4.3298697960381105e-14	1.0000000000000007	0.9999999999999988	1.000000000000003	0.9999999999965913
12	PBC	0	ED	10	chi2	Sz	1.0810276285244669e-11	5.7169546874291655e-11	1.0000000000293547	0.999999999962435	1.000000000083609	1.0000000000005695
12	PBC	0	ED	10	chi4	Sz	1.0810276285244669e-11	5.390680957173544e-12	0.9999999999972701	0.9999999999911379	1.000000000005174	1.0000000000005695
12	PBC	0	ED	10	chi8	Sz	1.0810276285244669e-11	1.5130174890742865e-11	1.0000000000024447	0.9999999999961012	1.0000000000074012	1.0000000000005695
12	PBC	0	ED	10	chi16	Sz	1.0810276285244669e-11	1.6549164816304085e-11	1.0000000000026907	0.9999999999941955	1.0000000000093012	1.0000000000005695
12	PBC	0	ED	10	chi32	Sz	1.0810276285244669e-11	1.349430289732112e-11	1.0000000000008493	0.9999999999967734	1.000000000003916	1.0000000000005695
12	PBC	0	ED	10	exact	Sz	1.0810276285244669e-11	1.2780353164654201e-11	1.0000000000005695	0.9999999999975517	1.0000000000028477	1.0000000000005695
12	PBC	0	ED	10	UHF	Sz	1.0810276285244669e-11	-0.38453716263932114	0.030853844734086523	0.028331675267172132	0.03360044632057205	1.0000000000005695
12	PBC	0	ED	10	UHFsym	Sz	1.0810276285244669e-11	1.0810278453649014e-11	1.0000000000000009	0.9999999999999994	1.000000000000003	1.0000000000005695
12	PBC	0	ED	10	chi2	DoubleOcc	0.0989939597526934	0.0989939597526934	2.228269588521305	2.147555411669121	2.3206231476319386	32.59198811550415
12	PBC	0	ED	10	chi4	DoubleOcc	0.0989939597526934	0.05316938759790951	6.599774335967875	6.272031145856645	6.9570185654860985	32.59198811550415
12	PBC	0	ED	10	chi8	DoubleOcc	0.0989939597526934	0.005831464769848943	31.07124378167328	28.74996542075425	33.490730147204076	32.59198811550415
12	PBC	0	ED	10	chi16	DoubleOcc	0.0989939597526934	0.006483512490196186	30.73898213155856	28.43000353308603	33.13944618841154	32.59198811550415
12	PBC	0	ED	10	chi32	DoubleOcc	0.0989939597526934	0.0005339618011744596	32.57384585959269	30.088584557658177	35.28416312153486	32.59198811550415
12	PBC	0	ED	10	exact	DoubleOcc	0.0989939597526934	4.745387971460957e-10	32.59198811550415	30.025431564103638	35.37069207371114	32.59198811550415
12	PBC	0	ED	10	UHF	DoubleOcc	0.0989939597526934	-0.0031372107882941536	1.221118600419879	1.121960541680261	1.3270102751498434	32.59198811550415
12	PBC	0	ED	10	UHFsym	DoubleOcc	0.0989939597526934	-0.0031372107882941813	32.183031899243375	29.578220466402534	35.05437085051364	32.59198811550415
12	PBC	0	ED	10	chi2	ZZ onsite	-0.604024160989143	0.395975839010859	2.2164980063737976	2.151400137438766	2.2994116446124084	53.12971762189556
12	PBC	0	ED	10	chi4	ZZ onsite	-0.604024160989143	0.21267755039492175	6.889784915479139	6.608092842197445	7.2313547214073095	53.12971762189556
12	PBC	0	ED	10	chi8	ZZ onsite	-0.604024160989143	0.023325859078152655	48.35758369281994	44.65066387550635	52.563777862318545	53.12971762189556
12	PBC	0	ED	10	chi16	ZZ onsite	-0.604024160989143	0.02593404995656945	47.45927483792928	43.84886481341798	51.57646496589583	53.12971762189556
12	PBC	0	ED	10	chi32	ZZ onsite	-0.604024160989143	0.0021358472009050944	52.996976918836964	48.56461767564798	57.70942658994686	53.12971762189556
12	PBC	0	ED	10	exact	ZZ onsite	-0.604024160989143	1.8951481495221856e-9	53.12971762189556	48.69975482947866	57.784264586241896	53.12971762189556
12	PBC	0	ED	10	UHF	ZZ onsite	-0.604024160989143	-0.012548843153088574	52.50607734471922	47.869826796751	57.17711369541512	53.12971762189556
12	PBC	0	ED	10	UHFsym	ZZ onsite	-0.604024160989143	-0.012548843153088463	52.50607734471923	47.86982679675103	57.177113695415116	53.12971762189556
12	PBC	0	ED	10	chi2	ZZ up-up r=1	-0.5232499519778822	-0.002008103988799692	32.021356942002825	29.300564762390394	35.20724875729437	31.968760984544197
12	PBC	0	ED	10	chi4	ZZ up-up r=1	-0.5232499519778822	-0.08958881366189775	17.46973292720501	16.447519534698294	18.51097656640971	31.968760984544197
12	PBC	0	ED	10	chi8	ZZ up-up r=1	-0.5232499519778822	-0.07482073626882813	20.415045467565115	19.071638919298458	21.835209573767283	31.968760984544197
12	PBC	0	ED	10	chi16	ZZ up-up r=1	-0.5232499519778822	0.008819561318215374	31.397114264720205	28.700600068650893	34.58614557050453	31.968760984544197
12	PBC	0	ED	10	chi32	ZZ up-up r=1	-0.5232499519778822	0.004846067466294013	31.72172806866556	29.00239507644566	34.84346223337406	31.968760984544197
12	PBC	0	ED	10	exact	ZZ up-up r=1	-0.5232499519778822	3.2408009609241617e-9	31.968760984544197	29.25066962502128	35.14902835264865	31.968760984544197
12	PBC	0	ED	10	UHF	ZZ up-up r=1	-0.5232499519778822	0.26077666995299786	3.512279880546746	3.377466447910206	3.6904575344165402	31.968760984544197
12	PBC	0	ED	10	UHFsym	ZZ up-up r=1	-0.5232499519778822	-0.13358834298896166	10.970011607926365	10.504761488051006	11.43455888576219	31.968760984544197
12	PBC	0	ED	10	chi2	SzSz r=1	-0.1091758456982452	0.02113461629902541	8.707116552223855	8.027430891589573	9.498600793361568	19.209159622977637
12	PBC	0	ED	10	chi4	SzSz r=1	-0.1091758456982452	-0.0034738625857485272	11.453611252145226	10.553722219421653	12.327770014984013	19.209159622977637
12	PBC	0	ED	10	chi8	SzSz r=1	-0.1091758456982452	-0.0022644149835015503	16.55130666559941	15.29710570832184	17.92064675600981	19.209159622977637
12	PBC	0	ED	10	chi16	SzSz r=1	-0.1091758456982452	0.0028221696271287233	18.58293802282424	17.08445170663792	20.375066004289753	19.209159622977637
12	PBC	0	ED	10	chi32	SzSz r=1	-0.1091758456982452	0.0008341193097518296	19.04768018268806	17.51535461029322	20.862515451164644	19.209159622977637
12	PBC	0	ED	10	exact	SzSz r=1	-0.1091758456982452	6.664914176113257e-10	19.209159622977637	17.653685072532035	20.98304984621763	19.209159622977637
12	PBC	0	ED	10	UHF	SzSz r=1	-0.1091758456982452	0.06276189677262148	2.4178180754597274	2.2935405054825746	2.569467928146709	19.209159622977637
12	PBC	0	ED	10	UHFsym	SzSz r=1	-0.1091758456982452	-0.03582935646286825	7.015211669660102	6.735478328229659	7.291397302647056	19.209159622977637
12	PBC	0	ED	10	chi2	hop up r=1	0.48633598461918637	0.48633598461918637	1.0	1.0	1.0	28.569010121255943
12	PBC	0	ED	10	chi4	hop up r=1	0.48633598461918637	0.48633598461918637	1.0	1.0	1.0	28.569010121255943
12	PBC	0	ED	10	chi8	hop up r=1	0.48633598461918637	0.1077764755301921	11.854286927889875	11.259515616936076	12.476373769043741	28.569010121255943
12	PBC	0	ED	10	chi16	hop up r=1	0.48633598461918637	0.01546740050901746	27.525851986509437	24.94931106334084	30.5728682229576	28.569010121255943
12	PBC	0	ED	10	chi32	hop up r=1	0.48633598461918637	-0.0022847401234760145	28.5954939653739	25.809334269745655	31.787760697765826	28.569010121255943
12	PBC	0	ED	10	exact	hop up r=1	0.48633598461918637	3.355223876511104e-10	28.569010121255943	25.80171670488847	31.758058099399467	28.569010121255943
12	PBC	0	ED	10	UHF	hop up r=1	0.48633598461918637	0.047529302702394194	22.11254612749704	20.286729452180342	24.187060225314276	28.569010121255943
12	PBC	0	ED	10	UHFsym	hop up r=1	0.48633598461918637	0.047529302702394194	22.11254612749704	20.286729452180342	24.187060225314276	28.569010121255943
12	PBC	1	ED	10	chi2	n	0.9999999999999589	-4.3076653355456074e-14	1.0000000000188305	0.9999999999569692	1.0000000000895328	1.0000000000013511
12	PBC	1	ED	10	chi4	n	0.9999999999999589	-1.6417978088156815e-12	0.9999999999972343	0.9999999999888352	1.000000000004483	1.0000000000013511
12	PBC	1	ED	10	chi8	n	0.9999999999999589	6.23945339839338e-13	1.000000000001992	0.9999999999962687	1.0000000000085911	1.0000000000013511
12	PBC	1	ED	10	chi16	n	0.9999999999999589	2.1084245460656348e-12	1.0000000000030962	0.999999999995372	1.0000000000121656	1.0000000000013511
12	PBC	1	ED	10	chi32	n	0.9999999999999589	1.897926260596705e-12	1.0000000000017804	0.9999999999979423	1.000000000006473	1.0000000000013511
12	PBC	1	ED	10	exact	n	0.9999999999999589	1.5040191314596996e-12	1.0000000000013511	0.9999999999984812	1.0000000000048317	1.0000000000013511
12	PBC	1	ED	10	UHF	n	0.9999999999999589	-4.3298697960381105e-14	0.01971873241358417	0.017973298768347704	0.02150707250909817	1.0000000000013511
12	PBC	1	ED	10	UHFsym	n	0.9999999999999589	-4.3298697960381105e-14	1.0000000000000022	1.0000000000000002	1.0000000000000047	1.0000000000013511
12	PBC	1	ED	10	chi2	Sz	1.0810276285244669e-11	5.7169546874291655e-11	1.0000000000953078	1.000000000036325	1.00000000016581	1.0000000000048739
12	PBC	1	ED	10	chi4	Sz	1.0810276285244669e-11	5.390680957173544e-12	0.9999999999880053	0.999999999979936	0.9999999999952314	1.0000000000048739
12	PBC	1	ED	10	chi8	Sz	1.0810276285244669e-11	1.5130174890742865e-11	1.0000000000092337	1.0000000000037557	1.0000000000158298	1.0000000000048739
12	PBC	1	ED	10	chi16	Sz	1.0810276285244669e-11	1.6549164816304085e-11	1.000000000012944	1.0000000000053277	1.00000000002157	1.0000000000048739
12	PBC	1	ED	10	chi32	Sz	1.0810276285244669e-11	1.349430289732112e-11	1.0000000000065505	1.0000000000030214	1.0000000000107518	1.0000000000048739
12	PBC	1	ED	10	exact	Sz	1.0810276285244669e-11	1.2780353164654201e-11	1.0000000000048739	1.0000000000022748	1.0000000000079714	1.0000000000048739
12	PBC	1	ED	10	UHF	Sz	1.0810276285244669e-11	-0.38453716263932114	0.03032183529559255	0.02776781791064873	0.033061210135417574	1.0000000000048739
12	PBC	1	ED	10	UHFsym	Sz	1.0810276285244669e-11	1.0810278453649014e-11	0.9999999999999987	0.9999999999999968	1.0000000000000004	1.0000000000048739
12	PBC	1	ED	10	chi2	DoubleOcc	0.0989939597526934	0.0989939597526934	2.2559743237274152	2.1604838280482084	2.3372633743933315	26.560776942502553
12	PBC	1	ED	10	chi4	DoubleOcc	0.0989939597526934	0.05316938759790951	6.516208442338085	6.1261200898789205	6.832929280977055	26.560776942502553
12	PBC	1	ED	10	chi8	DoubleOcc	0.0989939597526934	0.005831464769848943	25.779620415609802	23.47667607176823	28.07159174493647	26.560776942502553
12	PBC	1	ED	10	chi16	DoubleOcc	0.0989939597526934	0.006483512490196186	25.578752044846464	23.266837101444924	27.8730429190528	26.560776942502553
12	PBC	1	ED	10	chi32	DoubleOcc	0.0989939597526934	0.0005339618011744596	26.570662461457363	24.35397768068771	28.793337375082203	26.560776942502553
12	PBC	1	ED	10	exact	DoubleOcc	0.0989939597526934	4.745387971460957e-10	26.560776942502553	24.397082296287348	28.767834035744855	26.560776942502553
12	PBC	1	ED	10	UHF	DoubleOcc	0.0989939597526934	-0.0031372107882941536	1.1023553873061362	0.9985615079743312	1.2066724559300934	26.560776942502553
12	PBC	1	ED	10	UHFsym	DoubleOcc	0.0989939597526934	-0.0031372107882941813	26.168312739652787	24.149746755911707	28.237856221690297	26.560776942502553
12	PBC	1	ED	10	chi2	ZZ onsite	-0.604024160989143	0.395975839010859	2.3736454648901826	2.292821196235105	2.449079862237546	49.77559427788928
12	PBC	1	ED	10	chi4	ZZ onsite	-0.604024160989143	0.21267755039492175	7.528184865031085	7.154487129676068	7.878462299459908	49.77559427788928
12	PBC	1	ED	10	chi8	ZZ onsite	-0.604024160989143	0.023325859078152655	48.04195955412226	43.81231203476626	52.4013813626629	49.77559427788928
12	PBC	1	ED	10	chi16	ZZ onsite	-0.604024160989143	0.02593404995656945	47.45078168154028	43.25786893232801	51.810807370777844	49.77559427788928
12	PBC	1	ED	10	chi32	ZZ onsite	-0.604024160989143	0.0021358472009050944	49.90699781095106	45.82718481850182	54.277144315024415	49.77559427788928
12	PBC	1	ED	10	exact	ZZ onsite	-0.604024160989143	1.8951481495221856e-9	49.77559427788928	45.69736870209345	54.11636618090263	49.77559427788928
12	PBC	1	ED	10	UHF	ZZ onsite	-0.604024160989143	-0.012548843153088574	47.8775550732244	43.94020391399852	51.806471391314105	49.77559427788928
12	PBC	1	ED	10	UHFsym	ZZ onsite	-0.604024160989143	-0.012548843153088463	47.87755507322442	43.94020391399857	51.80647139131412	49.77559427788928
12	PBC	1	ED	10	chi2	ZZ up-up r=1	-0.5232499519778822	-0.002008103988799692	30.242045884542993	27.845687582940215	32.87134676733335	30.25114582721911
12	PBC	1	ED	10	chi4	ZZ up-up r=1	-0.5232499519778822	-0.08958881366189775	16.328372117737306	15.3608316199913	17.382105858542197	30.25114582721911
12	PBC	1	ED	10	chi8	ZZ up-up r=1	-0.5232499519778822	-0.07482073626882813	18.978989298931864	17.772391835233496	20.317560775545886	30.25114582721911
12	PBC	1	ED	10	chi16	ZZ up-up r=1	-0.5232499519778822	0.008819561318215374	29.984500255353964	27.548117353876282	32.5626501075158	30.25114582721911
12	PBC	1	ED	10	chi32	ZZ up-up r=1	-0.5232499519778822	0.004846067466294013	30.165877101838394	27.723487265397065	32.811152822481766	30.25114582721911
12	PBC	1	ED	10	exact	ZZ up-up r=1	-0.5232499519778822	3.2408009609241617e-9	30.25114582721911	27.86394485919866	32.89558413613835	30.25114582721911
12	PBC	1	ED	10	UHF	ZZ up-up r=1	-0.5232499519778822	0.26077666995299786	3.6487530034491718	3.4698272826918477	3.838481740717707	30.25114582721911
12	PBC	1	ED	10	UHFsym	ZZ up-up r=1	-0.5232499519778822	-0.13358834298896166	10.430897504264278	9.94791212267582	10.914926629179005	30.25114582721911
12	PBC	1	ED	10	chi2	SzSz r=1	-0.1091758456982452	0.02113461629902541	10.902356270560807	10.086136171753436	11.852593949643756	24.474700804983634
12	PBC	1	ED	10	chi4	SzSz r=1	-0.1091758456982452	-0.0034738625857485272	14.477818616476341	13.464365481084865	15.782852955046293	24.474700804983634
12	PBC	1	ED	10	chi8	SzSz r=1	-0.1091758456982452	-0.0022644149835015503	21.185514333621818	19.441443052134716	23.231834426349515	24.474700804983634
12	PBC	1	ED	10	chi16	SzSz r=1	-0.1091758456982452	0.0028221696271287233	24.043261958122464	22.008755752210934	26.62743160676378	24.474700804983634
12	PBC	1	ED	10	chi32	SzSz r=1	-0.1091758456982452	0.0008341193097518296	24.412042371016295	22.328416091518395	26.977797657118874	24.474700804983634
12	PBC	1	ED	10	exact	SzSz r=1	-0.1091758456982452	6.664914176113257e-10	24.474700804983634	22.403444101574234	27.0440023808974	24.474700804983634
12	PBC	1	ED	10	UHF	SzSz r=1	-0.1091758456982452	0.06276189677262148	2.7541482168605764	2.640162296012873	2.881871847861382	24.474700804983634
12	PBC	1	ED	10	UHFsym	SzSz r=1	-0.1091758456982452	-0.03582935646286825	6.997731467330273	6.789932724320369	7.205478686149146	24.474700804983634
12	PBC	1	ED	10	chi2	hop up r=1	0.48633598461918637	0.48633598461918637	1.0	1.0	1.0	32.6627149116164
12	PBC	1	ED	10	chi4	hop up r=1	0.48633598461918637	0.48633598461918637	1.0	1.0	1.0	32.6627149116164
12	PBC	1	ED	10	chi8	hop up r=1	0.48633598461918637	0.1077764755301921	12.297297731072904	11.755578396734018	12.846020228420812	32.6627149116164
12	PBC	1	ED	10	chi16	hop up r=1	0.48633598461918637	0.01546740050901746	31.10508761249009	28.32231529091743	33.618688210675536	32.6627149116164
12	PBC	1	ED	10	chi32	hop up r=1	0.48633598461918637	-0.0022847401234760145	32.73039847762168	29.836008181638643	35.67429857575589	32.6627149116164
12	PBC	1	ED	10	exact	hop up r=1	0.48633598461918637	3.355223876511104e-10	32.6627149116164	29.785874944289514	35.580496523240875	32.6627149116164
12	PBC	1	ED	10	UHF	hop up r=1	0.48633598461918637	0.047529302702394194	24.12135804942813	22.394805291393016	25.849706507430597	32.6627149116164
12	PBC	1	ED	10	UHFsym	hop up r=1	0.48633598461918637	0.047529302702394194	24.12135804942813	22.394805291393016	25.849706507430597	32.6627149116164
12	PBC	2	ED	10	chi2	n	0.9999999999999589	-4.3076653355456074e-14	1.0000000000909972	1.0000000000108777	1.0000000001740692	1.0000000000048537
12	PBC	2	ED	10	chi4	n	0.9999999999999589	-1.6417978088156815e-12	0.9999999999883428	0.9999999999785938	0.999999999998272	1.0000000000048537
12	PBC	2	ED	10	chi8	n	0.9999999999999589	6.23945339839338e-13	1.0000000000089018	1.000000000001334	1.0000000000165088	1.0000000000048537
12	PBC	2	ED	10	chi16	n	0.9999999999999589	2.1084245460656348e-12	1.0000000000126361	1.0000000000020908	1.0000000000230258	1.0000000000048537
12	PBC	2	ED	10	chi32	n	0.9999999999999589	1.897926260596705e-12	1.000000000006504	1.0000000000012603	1.000000000011866	1.0000000000048537
12	PBC	2	ED	10	exact	n	0.9999999999999589	1.5040191314596996e-12	1.0000000000048537	1.0000000000010034	1.0000000000088032	1.0000000000048537
12	PBC	2	ED	10	UHF	n	0.9999999999999589	-4.3298697960381105e-14	0.018099280469425688	0.016540527456907227	0.01955263073270952	1.0000000000048537
12	PBC	2	ED	10	UHFsym	n	0.9999999999999589	-4.3298697960381105e-14	0.999999999999999	0.9999999999999966	1.0000000000000013	1.0000000000048537
12	PBC	2	ED	10	chi2	Sz	1.0810276285244669e-11	5.7169546874291655e-11	0.9999999999725506	0.9999999999196908	1.0000000000351474	0.9999999999989957
12	PBC	2	ED	10	chi4	Sz	1.0810276285244669e-11	5.390680957173544e-12	1.000000000003041	0.9999999999954337	1.0000000000094251	0.9999999999989957
12	PBC	2	ED	10	chi8	Sz	1.0810276285244669e-11	1.5130174890742865e-11	0.9999999999975118	0.999999999992426	1.0000000000035043	0.9999999999989957
12	PBC	2	ED	10	chi16	Sz	1.0810276285244669e-11	1.6549164816304085e-11	0.9999999999968278	0.999999999990086	1.0000000000050042	0.9999999999989957
12	PBC	2	ED	10	chi32	Sz	1.0810276285244669e-11	1.349430289732112e-11	0.9999999999986141	0.9999999999952717	1.0000000000026943	0.9999999999989957
12	PBC	2	ED	10	exact	Sz	1.0810276285244669e-11	1.2780353164654201e-11	0.9999999999989957	0.9999999999965345	1.0000000000020397	0.9999999999989957
12	PBC	2	ED	10	UHF	Sz	1.0810276285244669e-11	-0.38453716263932114	0.02923621439024146	0.026501757056576723	0.03227454009624859	0.9999999999989957
12	PBC	2	ED	10	UHFsym	Sz	1.0810276285244669e-11	1.0810278453649014e-11	0.9999999999999999	0.9999999999999981	1.0000000000000016	0.9999999999989957
12	PBC	2	ED	10	chi2	DoubleOcc	0.0989939597526934	0.0989939597526934	2.3479202037795646	2.243144184469732	2.4549587086675073	29.00615672232443
12	PBC	2	ED	10	chi4	DoubleOcc	0.0989939597526934	0.05316938759790951	6.951079956750131	6.534090316602503	7.420178298201632	29.00615672232443
12	PBC	2	ED	10	chi8	DoubleOcc	0.0989939597526934	0.005831464769848943	28.533605035197642	26.17161361198235	31.286803237061424	29.00615672232443
12	PBC	2	ED	10	chi16	DoubleOcc	0.0989939597526934	0.006483512490196186	28.34047388763896	25.9655113759207	31.11291750482198	29.00615672232443
12	PBC	2	ED	10	chi32	DoubleOcc	0.0989939597526934	0.0005339618011744596	29.060783355007104	26.78796987717073	31.695583560591732	29.00615672232443
12	PBC	2	ED	10	exact	DoubleOcc	0.0989939597526934	4.745387971460957e-10	29.00615672232443	26.7770432415593	31.5740438633735	29.00615672232443
12	PBC	2	ED	10	UHF	DoubleOcc	0.0989939597526934	-0.0031372107882941536	1.2012306525822396	1.1099180063943859	1.3021558308973575	29.00615672232443
12	PBC	2	ED	10	UHFsym	DoubleOcc	0.0989939597526934	-0.0031372107882941813	28.302221981255816	26.272862691647518	30.64406410403523	29.00615672232443
12	PBC	2	ED	10	chi2	ZZ onsite	-0.604024160989143	0.395975839010859	2.390975594437581	2.311115804778503	2.4803226248977466	49.47214153445857
12	PBC	2	ED	10	chi4	ZZ onsite	-0.604024160989143	0.21267755039492175	7.600411648741585	7.238076539780211	7.997452963819185	49.47214153445857
12	PBC	2	ED	10	chi8	ZZ onsite	-0.604024160989143	0.023325859078152655	48.024420915238416	43.903843760790224	52.691808835790575	49.47214153445857
12	PBC	2	ED	10	chi16	ZZ onsite	-0.604024160989143	0.02593404995656945	47.4640329151414	43.40254010642656	52.038706664977084	49.47214153445857
12	PBC	2	ED	10	chi32	ZZ onsite	-0.604024160989143	0.0021358472009050944	49.62709134298397	45.2906950909825	54.502047416860265	49.47214153445857
12	PBC	2	ED	10	exact	ZZ onsite	-0.604024160989143	1.8951481495221856e-9	49.47214153445857	45.14555029075478	54.39540090081019	49.47214153445857
12	PBC	2	ED	10	UHF	ZZ onsite	-0.604024160989143	-0.012548843153088574	47.46457359827151	43.26656423089318	52.15278770065389	49.47214153445857
12	PBC	2	ED	10	UHFsym	ZZ onsite	-0.604024160989143	-0.012548843153088463	47.46457359827154	43.26656423089321	52.152787700653946	49.47214153445857
