L	doping	observable	site	G_median	G_min	G_max_over_chi	Gmax_ceiling	ratio_median
128	0.125	ZZ onsite	57	22.4545	1.0616	23.6438	23.6886	0.9479
128	0.125	ZZ onsite	58	19.9796	12.4756	21.0923	21.0769	0.9479
128	0.125	ZZ onsite	59	18.7264	2.7994	21.4450	21.4294	0.8739
128	0.125	ZZ onsite	60	18.8078	1.4911	19.4737	19.4846	0.9653
128	0.125	ZZ onsite	61	16.6525	5.1137	19.7523	19.8400	0.8393
128	0.125	ZZ onsite	62	19.6379	4.6119	20.0506	20.0536	0.9793
128	0.125	ZZ onsite	63	19.9698	1.6088	26.4694	26.4594	0.7547
128	0.125	ZZ onsite	64	22.8315	0.8050	23.0005	22.9969	0.9928
128	0.125	ZZ onsite	65	17.5072	0.8053	22.1098	22.1052	0.7920
128	0.125	ZZ onsite	66	21.5427	2.0994	21.5792	21.5507	0.9996
128	0.125	ZZ onsite	67	18.8502	2.5928	21.8200	21.8025	0.8646
128	0.125	ZZ onsite	68	17.2115	1.5964	19.6714	19.6953	0.8739
128	0.125	ZZ onsite	69	18.8874	3.4912	19.4841	19.4844	0.9694
128	0.125	ZZ onsite	70	18.3796	6.8799	22.1416	22.1546	0.8296
128	0.125	ZZ onsite	71	23.0592	3.6655	23.5147	23.4461	0.9835
128	0.125	ZZ onsite	72	22.4588	0.9157	22.5652	22.5585	0.9956
128	0.125	ZZ onsite	73	23.2602	1.1663	23.3935	23.2206	1.0017
128	0.125	ZZ onsite	74	18.9423	13.6194	20.5650	20.5783	0.9205
128	0.125	ZZ onsite	75	18.5241	2.6474	21.3139	21.2996	0.8697
128	0.125	ZZ onsite	76	19.3641	1.4781	20.2102	20.2124	0.9580
128	0.125	ZZ onsite	77	20.5004	4.8412	23.0909	23.0604	0.8890
128	0.125	ZZ onsite	78	22.3200	5.6734	22.5891	22.5840	0.9883
128	0.125	ZZ onsite	79	18.4676	0.9406	20.6877	20.6836	0.8929
128	0.125	ZZ onsite	80	20.4288	0.7975	20.6345	20.6552	0.9890
128	0.125	ZZ onsite	81	18.1048	0.8220	22.3693	22.3520	0.8100
128	0.125	ZZ onsite	82	21.2768	2.0349	22.5491	22.5598	0.9431
128	0.125	ZZ onsite	83	18.1743	2.4489	18.4113	18.3999	0.9877
128	0.125	ZZ onsite	84	17.4390	1.6237	20.6707	20.7281	0.8413
128	0.125	ZZ onsite	85	21.8235	3.8504	23.0476	23.0162	0.9482
128	0.125	ZZ onsite	86	16.9144	6.4152	21.5324	21.5590	0.7846
128	0.125	ZZ onsite	87	18.5060	3.3104	19.0604	19.0612	0.9709
128	0.125	ZZ onsite	88	17.2134	0.8988	21.3501	21.3436	0.8065
128	0.125	ZZ onsite	89	17.7872	1.0403	22.0222	22.0652	0.8061
128	0.125	ZZ onsite	90	18.2964	14.4749	19.9570	19.9684	0.9163
128	0.125	ZZ onsite	91	19.4316	2.5835	22.5885	22.5798	0.8606
128	0.125	ZZ onsite	92	18.4849	1.4974	19.1262	19.1104	0.9673
128	0.125	ZZ onsite	93	17.7273	4.9649	22.0177	22.0613	0.8035
128	0.125	ZZ onsite	94	20.6170	5.3431	20.9905	20.9917	0.9822
128	0.125	ZZ onsite	95	19.1139	0.8752	20.0323	20.0497	0.9533
128	0.125	ZZ onsite	96	20.3416	0.7774	21.9747	22.0140	0.9240
128	0.125	ZZ onsite	97	17.3624	0.7785	22.1044	22.1049	0.7855
128	0.125	ZZ onsite	98	18.1867	1.8723	20.5404	20.5471	0.8851
128	0.125	ZZ onsite	99	18.8538	2.3242	19.1475	19.1304	0.9855
128	0.125	ZZ onsite	100	18.8926	1.6666	22.3464	22.3802	0.8442
128	0.125	ZZ onsite	101	18.5106	4.5806	20.0195	20.0379	0.9238
128	0.125	ZZ onsite	102	18.8104	6.7183	22.7768	22.7776	0.8258
128	0.125	ZZ onsite	103	21.5346	3.2336	21.6017	21.5885	0.9975
128	0.125	ZZ onsite	104	20.1572	0.8317	25.1249	25.1599	0.8012
128	0.125	ZZ onsite	105	19.4509	1.0257	20.7270	20.7402	0.9378
128	0.125	ZZ onsite	106	18.6566	12.9556	20.3363	20.3416	0.9172
128	0.125	ZZ onsite	107	16.3515	2.5136	19.2203	19.2142	0.8510
128	0.125	ZZ onsite	108	19.9410	1.4712	20.8210	20.8301	0.9573
128	0.125	ZZ onsite	109	15.9385	5.1389	19.1040	19.1496	0.8323
128	0.125	ZZ onsite	110	19.2951	5.3965	21.4108	21.4169	0.9009
128	0.125	ZZ onsite	111	20.7311	0.7798	21.5708	21.5785	0.9607
128	0.125	ZZ onsite	112	20.1041	0.7219	20.5247	20.5450	0.9785
128	0.125	ZZ onsite	113	20.8479	0.6825	21.1143	21.1454	0.9859
128	0.125	ZZ onsite	114	20.3132	1.4530	22.2921	22.2666	0.9123
128	0.125	ZZ onsite	115	20.8218	1.5352	21.2994	21.2802	0.9785
128	0.125	ZZ onsite	116	20.8675	2.1513	23.5382	23.5236	0.8871
128	0.125	ZZ onsite	117	20.4774	5.3481	21.4893	21.4882	0.9530
128	0.125	ZZ onsite	118	20.9516	0.7643	24.6762	24.6768	0.8490
128	0.125	ZZ onsite	119	21.9178	0.7256	22.2062	22.1997	0.9873
128	0.125	ZZ onsite	120	18.8037	0.7114	22.5179	22.5294	0.8346
128	0.125	ZZ onsite	121	23.1527	0.9157	23.5866	23.5386	0.9836
128	0.125	ZZ onsite	122	17.0566	7.9818	19.2867	19.2857	0.8844
128	0.125	ZZ onsite	123	21.3914	2.2821	22.5174	22.5144	0.9501
128	0.125	ZZ onsite	124	18.7237	0.6148	19.3865	19.3881	0.9657
128	0.125	ZZ onsite	125	18.7277	0.5848	20.6070	20.6075	0.9088
128	0.125	ZZ onsite	126	21.8777	0.6007	22.2326	22.2335	0.9840
128	0.125	ZZ onsite	127	31.1310	1.0599	31.2058	31.2104	0.9975
128	0.125	ZZ onsite	128	60.3732	2.9930	60.6794	60.6811	0.9949
128	0.125	ZZ up-up r=1	1	88.0302	10.3134	98.6655	98.6283	0.8925
128	0.125	ZZ up-up r=1	2	9.3960	1.1249	9.7825	9.7811	0.9606
128	0.125	ZZ up-up r=1	3	29.6008	3.1657	29.7592	29.7550	0.9948
128	0.125	ZZ up-up r=1	4	12.6942	1.4058	16.4750	16.4736	0.7706
128	0.125	ZZ up-up r=1	5	14.4997	3.7034	16.7754	16.7743	0.8644
128	0.125	ZZ up-up r=1	6	22.0053	0.8287	23.3075	23.3264	0.9434
128	0.125	ZZ up-up r=1	7	11.3554	1.1201	14.6607	14.6769	0.7737
128	0.125	ZZ up-up r=1	8	23.9868	2.6340	24.8941	24.8992	0.9634
128	0.125	ZZ up-up r=1	9	11.6235	1.1764	15.2663	15.3257	0.7584
128	0.125	ZZ up-up r=1	10	22.6350	4.7108	23.3608	23.3526	0.9693
128	0.125	ZZ up-up r=1	11	9.6142	1.6113	18.2949	18.3779	0.5231
128	0.125	ZZ up-up r=1	12	18.0078	6.1044	20.7333	20.7883	0.8662
128	0.125	ZZ up-up r=1	13	18.2980	0.8065	20.5533	20.5435	0.8907
128	0.125	ZZ up-up r=1	14	14.5600	1.4330	19.3321	19.4011	0.7505
128	0.125	ZZ up-up r=1	15	21.3513	1.6098	21.5948	21.5809	0.9894
128	0.125	ZZ up-up r=1	16	7.8707	1.1476	15.5958	15.6448	0.5031
128	0.125	ZZ up-up r=1	17	21.2777	5.6073	23.3193	23.3324	0.9119
128	0.125	ZZ up-up r=1	18	14.3367	1.3034	18.0623	18.1536	0.7897
128	0.125	ZZ up-up r=1	19	17.6260	3.0362	20.6120	20.6162	0.8550
128	0.125	ZZ up-up r=1	20	13.1208	2.8999	16.3944	16.5179	0.7943
128	0.125	ZZ up-up r=1	21	14.7915	1.2449	19.2070	19.4355	0.7611
128	0.125	ZZ up-up r=1	22	18.8351	1.6215	20.9017	20.9589	0.8987
128	0.125	ZZ up-up r=1	23	8.8393	1.1586	17.3658	17.5930	0.5024
128	0.125	ZZ up-up r=1	24	21.0487	3.2456	21.3785	21.3182	0.9874
128	0.125	ZZ up-up r=1	25	14.6402	2.2795	18.7591	18.7450	0.7810
128	0.125	ZZ up-up r=1	26	18.0369	4.1452	20.2259	20.2568	0.8904
128	0.125	ZZ up-up r=1	27	9.3373	1.7719	17.0249	17.1366	0.5449
128	0.125	ZZ up-up r=1	28	18.3384	4.9612	21.4380	21.5493	0.8510
128	0.125	ZZ up-up r=1	29	17.1884	0.8318	19.7557	20.0707	0.8564
128	0.125	ZZ up-up r=1	30	14.7679	1.4541	18.7869	18.9276	0.7802
128	0.125	ZZ up-up r=1	31	21.8998	1.5656	22.2253	22.2492	0.9843
128	0.125	ZZ up-up r=1	32	10.7087	1.1662	19.1868	19.3488	0.5535
128	0.125	ZZ up-up r=1	33	19.4886	6.1172	21.9216	21.9398	0.8883
128	0.125	ZZ up-up r=1	34	8.9540	1.3291	18.1403	18.3089	0.4891
128	0.125	ZZ up-up r=1	35	15.6249	3.0229	19.1193	19.1526	0.8158
128	0.125	ZZ up-up r=1	36	15.6737	2.8955	19.0051	19.3765	0.8089
128	0.125	ZZ up-up r=1	37	15.0531	1.2577	19.5134	19.7274	0.7631
128	0.125	ZZ up-up r=1	38	17.8898	1.5577	20.1132	20.2605	0.8830
128	0.125	ZZ up-up r=1	39	9.2242	1.2044	18.4702	18.7234	0.4927
128	0.125	ZZ up-up r=1	40	19.2523	5.7705	21.0082	21.0489	0.9146
128	0.125	ZZ up-up r=1	41	15.3556	1.2639	21.3907	21.9280	0.7003
128	0.125	ZZ up-up r=1	42	18.5383	1.7346	20.4484	20.4998	0.9043
128	0.125	ZZ up-up r=1	43	9.8842	1.6277	18.9208	18.9376	0.5219
128	0.125	ZZ up-up r=1	44	17.5009	4.3679	20.6041	20.7391	0.8439
128	0.125	ZZ up-up r=1	45	15.8445	0.8400	19.8980	19.9732	0.7933
128	0.125	ZZ up-up r=1	46	13.6645	1.5070	18.1341	18.5550	0.7364
128	0.125	ZZ up-up r=1	47	23.7754	1.5376	24.3594	24.2508	0.9804
128	0.125	ZZ up-up r=1	48	10.4571	1.1920	19.0981	19.3910	0.5393
128	0.125	ZZ up-up r=1	49	19.7981	6.7359	22.4010	22.4038	0.8837
128	0.125	ZZ up-up r=1	50	9.8070	1.8151	19.2066	19.2995	0.5081
128	0.125	ZZ up-up r=1	51	17.5655	10.9313	22.4818	22.5313	0.7796
128	0.125	ZZ up-up r=1	52	16.6849	0.8129	20.3575	20.5455	0.8121
128	0.125	ZZ up-up r=1	53	13.6416	1.4342	18.3161	18.6308	0.7322
128	0.125	ZZ up-up r=1	54	19.7873	1.5652	22.1524	22.3884	0.8838
128	0.125	ZZ up-up r=1	55	8.8439	1.1722	19.6368	20.0340	0.4414
128	0.125	ZZ up-up r=1	56	19.6845	2.7485	20.9375	20.9381	0.9401
128	0.125	ZZ up-up r=1	57	13.9968	1.3570	17.5417	17.5272	0.7986
128	0.125	ZZ up-up r=1	58	17.6819	2.6591	18.8995	18.8162	0.9397
128	0.125	ZZ up-up r=1	59	9.3711	3.3864	17.8840	17.9266	0.5228
128	0.125	ZZ up-up r=1	60	18.4463	1.1864	21.1260	21.3396	0.8644
128	0.125	ZZ up-up r=1	61	17.8284	1.5209	20.0874	20.1152	0.8863
128	0.125	ZZ up-up r=1	62	13.6119	1.4200	17.1793	17.6246	0.7723
128	0.125	ZZ up-up r=1	63	22.5031	0.9979	22.7803	22.7991	0.9870
128	0.125	ZZ up-up r=1	64	10.3864	1.2412	15.5048	15.7321	0.6602
128	0.125	ZZ up-up r=1	65	19.1350	5.9277	20.5058	20.5241	0.9323
128	0.125	ZZ up-up r=1	66	9.5028	1.7946	17.3752	17.4776	0.5437
128	0.125	ZZ up-up r=1	67	15.6214	10.7342	19.9483	19.9788	0.7819
128	0.125	ZZ up-up r=1	68	13.9088	0.8092	18.5713	18.5987	0.7478
128	0.125	ZZ up-up r=1	69	13.5743	1.4543	18.9437	19.2636	0.7047
128	0.125	ZZ up-up r=1	70	17.5411	1.5739	18.6428	18.6631	0.9399
128	0.125	ZZ up-up r=1	71	8.3301	1.1725	18.4398	18.6728	0.4461
128	0.125	ZZ up-up r=1	72	19.0155	2.1002	23.1740	23.1991	0.8197
128	0.125	ZZ up-up r=1	73	14.7209	1.3052	18.6910	18.9669	0.7761
128	0.125	ZZ up-up r=1	74	17.9945	2.9071	19.8250	19.7443	0.9114
128	0.125	ZZ up-up r=1	75	10.0854	3.0577	19.8581	19.9296	0.5061
128	0.125	ZZ up-up r=1	76	17.7727	1.2647	20.4961	20.6737	0.8597
128	0.125	ZZ up-up r=1	77	18.3762	1.6209	20.3248	20.3628	0.9024
128	0.125	ZZ up-up r=1	78	14.6194	1.1846	19.1292	19.3864	0.7541
128	0.125	ZZ up-up r=1	79	18.9053	3.3211	19.0369	19.0290	0.9935
128	0.125	ZZ up-up r=1	80	14.4446	1.2408	18.7365	18.6996	0.7725
128	0.125	ZZ up-up r=1	81	18.3662	7.1150	21.3923	21.4405	0.8566
128	0.125	ZZ up-up r=1	82	9.9830	1.7809	20.7477	21.0807	0.4736
128	0.125	ZZ up-up r=1	83	16.8767	10.6681	19.9292	20.1527	0.8374
128	0.125	ZZ up-up r=1	84	17.9386	0.8050	20.4409	20.3885	0.8798
128	0.125	ZZ up-up r=1	85	14.5001	1.4715	18.9615	19.2197	0.7544
128	0.125	ZZ up-up r=1	86	18.9495	1.5811	20.2116	20.2956	0.9337
128	0.125	ZZ up-up r=1	87	8.7372	1.1728	17.6991	17.7996	0.4909
128	0.125	ZZ up-up r=1	88	17.1542	2.8164	19.6866	19.6539	0.8728
128	0.125	ZZ up-up r=1	89	15.6451	1.3098	18.5474	19.0056	0.8232
128	0.125	ZZ up-up r=1	90	15.7164	3.0586	19.1716	19.1172	0.8221
128	0.125	ZZ up-up r=1	91	10.7203	2.8893	18.1495	18.1537	0.5905
128	0.125	ZZ up-up r=1	92	15.2617	1.3135	18.7776	18.9441	0.8056
128	0.125	ZZ up-up r=1	93	17.3179	1.6478	18.6125	18.6357	0.9293
128	0.125	ZZ up-up r=1	94	13.7500	1.1810	17.7975	17.9595	0.7656
128	0.125	ZZ up-up r=1	95	21.5909	3.1322	21.7354	21.7334	0.9934
128	0.125	ZZ up-up r=1	96	14.0010	1.2255	18.2365	18.3027	0.7650
128	0.125	ZZ up-up r=1	97	20.8685	4.9177	24.2674	24.2397	0.8609
128	0.125	ZZ up-up r=1	98	9.5235	1.7181	17.7442	17.8961	0.5322
128	0.125	ZZ up-up r=1	99	16.6493	11.8859	19.7817	19.9484	0.8346
128	0.125	ZZ up-up r=1	100	15.7218	0.7960	20.2132	20.3188	0.7738
128	0.125	ZZ up-up r=1	101	15.6550	1.5086	20.9327	21.1991	0.7385
128	0.125	ZZ up-up r=1	102	21.3280	1.6257	22.8471	22.9243	0.9304
128	0.125	ZZ up-up r=1	103	7.9878	1.1655	17.3338	17.5490	0.4552
128	0.125	ZZ up-up r=1	104	20.0192	3.2265	23.1101	23.0789	0.8674
128	0.125	ZZ up-up r=1	105	16.5188	1.2702	20.0196	20.2303	0.8165
128	0.125	ZZ up-up r=1	106	16.0792	3.5557	20.3176	20.3805	0.7889
128	0.125	ZZ up-up r=1	107	14.0713	2.5774	20.6605	20.6403	0.6817
128	0.125	ZZ up-up r=1	108	16.2947	1.4833	21.8333	21.9521	0.7423
128	0.125	ZZ up-up r=1	109	21.6959	1.8223	24.3694	24.3915	0.8895
128	0.125	ZZ up-up r=1	110	8.4879	1.1528	16.4693	16.6268	0.5105
128	0.125	ZZ up-up r=1	111	24.5361	1.9446	25.1515	25.2282	0.9726
128	0.125	ZZ up-up r=1	112	15.1972	1.1662	19.0034	19.0415	0.7981
128	0.125	ZZ up-up r=1	113	20.2349	3.0363	25.2413	25.2944	0.8000
128	0.125	ZZ up-up r=1	114	10.2143	1.4334	17.5191	17.6328	0.5793
128	0.125	ZZ up-up r=1	115	18.6480	10.7489	22.0320	22.1503	0.8419
128	0.125	ZZ up-up r=1	116	18.3520	0.7514	19.5921	19.5395	0.9392
128	0.125	ZZ up-up r=1	117	13.7687	1.0726	18.7621	18.9917	0.7250
128	0.125	ZZ up-up r=1	118	22.6766	1.4503	23.3640	23.4279	0.9679
128	0.125	ZZ up-up r=1	119	8.7135	1.1078	15.8979	15.9118	0.5476
128	0.125	ZZ up-up r=1	120	23.9766	1.8164	27.6018	27.5783	0.8694
128	0.125	ZZ up-up r=1	121	8.8316	1.0875	14.2471	14.2933	0.6179
128	0.125	ZZ up-up r=1	122	23.5198	11.5239	23.7965	23.8242	0.9872
128	0.125	ZZ up-up r=1	123	11.7432	1.6232	17.1530	17.1554	0.6845
128	0.125	ZZ up-up r=1	124	14.5413	1.0000	17.4083	17.3894	0.8362
128	0.125	ZZ up-up r=1	125	29.7376	0.9423	31.1903	31.1820	0.9537
128	0.125	ZZ up-up r=1	126	9.2602	1.0000	10.5052	10.5056	0.8815
128	0.125	ZZ up-up r=1	127	81.4366	7.0931	87.3523	87.3777	0.9320
128	0.125	hop up r=1	1	67.9954	1.0000	69.2727	69.2594	0.9817
128	0.125	hop up r=1	2	22.4309	1.1759	24.3826	24.3885	0.9197
128	0.125	hop up r=1	3	41.9995	1.0000	44.0859	44.0996	0.9524
128	0.125	hop up r=1	4	38.5396	2.2442	38.5461	38.5361	1.0001
128	0.125	hop up r=1	5	30.9028	13.4631	36.5398	36.5106	0.8464
128	0.125	hop up r=1	6	33.5352	2.5016	38.9631	38.9630	0.8607
128	0.125	hop up r=1	7	18.1274	1.8371	33.0228	33.1341	0.5471
128	0.125	hop up r=1	8	35.0495	1.0000	37.6395	37.6390	0.9312
128	0.125	hop up r=1	9	21.9371	1.5671	34.0689	34.2301	0.6409
128	0.125	hop up r=1	10	33.0961	1.0000	39.0081	39.0153	0.8483
128	0.125	hop up r=1	11	18.7837	2.9140	35.0067	35.1696	0.5341
128	0.125	hop up r=1	12	30.9013	20.9635	36.9864	36.9404	0.8365
128	0.125	hop up r=1	13	26.9895	2.4123	35.4232	35.5148	0.7600
128	0.125	hop up r=1	14	18.2803	2.6634	32.6579	32.7031	0.5590
128	0.125	hop up r=1	15	35.2373	4.6879	39.5709	39.5644	0.8906
128	0.125	hop up r=1	16	18.9961	2.2287	30.4395	30.4078	0.6247
128	0.125	hop up r=1	17	31.1524	1.0000	37.8069	37.8340	0.8234
128	0.125	hop up r=1	18	21.2296	2.5032	33.8861	34.1098	0.6224
128	0.125	hop up r=1	19	33.3773	19.4830	33.6067	33.4358	0.9983
128	0.125	hop up r=1	20	35.1237	17.4897	35.2998	35.3895	0.9925
128	0.125	hop up r=1	21	17.7198	2.1507	33.5078	33.2490	0.5329
128	0.125	hop up r=1	22	28.0606	4.8464	38.1676	38.2242	0.7341
128	0.125	hop up r=1	23	16.4787	2.2756	32.1036	32.2471	0.5110
128	0.125	hop up r=1	24	32.7310	1.0000	37.2426	37.2214	0.8794
128	0.125	hop up r=1	25	18.9430	1.0000	32.7364	33.2187	0.5703
128	0.125	hop up r=1	26	31.2749	1.0000	34.5474	34.5144	0.9061
128	0.125	hop up r=1	27	23.3826	3.7077	39.4177	39.7166	0.5887
128	0.125	hop up r=1	28	27.7140	20.1861	34.5646	34.5175	0.8029
128	0.125	hop up r=1	29	25.5617	2.3590	32.8522	32.9141	0.7766
128	0.125	hop up r=1	30	19.0317	2.5410	35.5277	35.7019	0.5331
128	0.125	hop up r=1	31	30.5376	4.3742	35.7288	35.7882	0.8533
128	0.125	hop up r=1	32	17.6560	2.3137	31.9338	32.1157	0.5498
128	0.125	hop up r=1	33	29.7070	1.0000	35.5222	35.5578	0.8355
128	0.125	hop up r=1	34	17.4987	2.6978	29.6376	29.8482	0.5863
128	0.125	hop up r=1	35	36.8498	20.2429	38.4263	38.4945	0.9573
128	0.125	hop up r=1	36	33.6150	16.9211	34.3473	34.4081	0.9770
128	0.125	hop up r=1	37	15.0776	2.2203	33.1262	33.2554	0.4534
128	0.125	hop up r=1	38	26.1229	4.5625	32.2997	32.1153	0.8134
128	0.125	hop up r=1	39	17.4930	2.4945	35.1142	35.4328	0.4937
128	0.125	hop up r=1	40	26.8578	1.0000	32.6858	32.7057	0.8212
128	0.125	hop up r=1	41	23.5946	2.1185	36.3891	36.6424	0.6439
128	0.125	hop up r=1	42	29.1360	8.3384	33.6454	33.4800	0.8703
128	0.125	hop up r=1	43	22.8437	5.3608	37.1699	37.8490	0.6035
128	0.125	hop up r=1	44	27.8470	17.1857	33.4119	33.7337	0.8255
128	0.125	hop up r=1	45	25.2662	2.2982	33.7375	34.2125	0.7385
128	0.125	hop up r=1	46	18.7516	2.4873	32.8980	32.9123	0.5697
128	0.125	hop up r=1	47	27.2109	3.9139	30.8513	30.8376	0.8824
128	0.125	hop up r=1	48	17.1151	2.2920	33.3311	33.7282	0.5074
128	0.125	hop up r=1	49	30.3197	1.0000	37.8980	37.9777	0.7984
128	0.125	hop up r=1	50	18.5542	3.7042	33.8303	34.0591	0.5448
128	0.125	hop up r=1	51	33.2926	24.0489	37.0690	37.3664	0.8910
128	0.125	hop up r=1	52	28.8571	2.3568	32.9960	32.8400	0.8787
128	0.125	hop up r=1	53	14.5555	3.3579	36.0740	36.2166	0.4019
128	0.125	hop up r=1	54	26.9215	4.5275	35.8222	36.1201	0.7453
128	0.125	hop up r=1	55	16.9089	2.4422	32.0490	32.0982	0.5268
128	0.125	hop up r=1	56	30.9784	1.0000	38.3588	38.3285	0.8082
128	0.125	hop up r=1	57	21.9733	2.8223	34.5161	34.7129	0.6330
128	0.125	hop up r=1	58	29.2018	14.8453	36.7705	36.8584	0.7923
128	0.125	hop up r=1	59	21.3459	15.1753	34.0105	34.4170	0.6202
128	0.125	hop up r=1	60	27.9880	2.2761	36.5597	36.3925	0.7691
128	0.125	hop up r=1	61	23.4462	4.4735	31.6050	31.5072	0.7442
128	0.125	hop up r=1	62	16.1038	3.9438	36.3266	36.9260	0.4361
128	0.125	hop up r=1	63	31.8982	1.0000	40.8506	40.9511	0.7789
128	0.125	hop up r=1	64	18.8792	2.7411	33.0057	32.8349	0.5750
128	0.125	hop up r=1	65	31.3200	1.0000	37.0944	37.0766	0.8447
128	0.125	hop up r=1	66	18.1845	3.7157	33.2748	33.5188	0.5425
128	0.125	hop up r=1	67	34.7243	22.9771	35.3195	35.3451	0.9824
128	0.125	hop up r=1	68	24.0423	2.3036	31.0376	31.3849	0.7660
128	0.125	hop up r=1	69	13.2520	3.6473	32.9108	32.8912	0.4029
128	0.125	hop up r=1	70	31.7888	4.5186	42.3343	42.6290	0.7457
128	0.125	hop up r=1	71	16.5605	1.8504	32.9074	33.4620	0.4949
128	0.125	hop up r=1	72	25.5671	1.0000	35.4530	35.5898	0.7184
128	0.125	hop up r=1	73	21.7257	2.6956	34.4909	35.0479	0.6199
128	0.125	hop up r=1	74	29.2210	18.4505	38.2399	38.1661	0.7656
128	0.125	hop up r=1	75	18.2007	14.3049	30.0366	30.2295	0.6021
128	0.125	hop up r=1	76	31.7590	2.1817	33.8079	33.9922	0.9343
128	0.125	hop up r=1	77	25.9045	4.7045	36.5277	36.8320	0.7033
128	0.125	hop up r=1	78	17.5369	2.3712	37.3378	37.5257	0.4673
128	0.125	hop up r=1	79	27.8048	1.0000	33.9833	33.9689	0.8185
128	0.125	hop up r=1	80	19.2189	1.8784	31.9469	32.0738	0.5992
128	0.125	hop up r=1	81	27.5827	1.0000	36.9964	37.0449	0.7446
128	0.125	hop up r=1	82	19.5867	3.7329	35.4371	35.4381	0.5527
128	0.125	hop up r=1	83	30.7952	24.0649	33.7312	33.9186	0.9079
128	0.125	hop up r=1	84	22.6523	2.3010	30.7252	30.9894	0.7310
128	0.125	hop up r=1	85	17.7432	3.5899	34.8940	35.1104	0.5054
128	0.125	hop up r=1	86	30.1152	4.4049	38.7118	38.9975	0.7722
128	0.125	hop up r=1	87	19.4923	2.3596	36.7216	36.8532	0.5289
128	0.125	hop up r=1	88	25.6209	1.0000	34.7952	34.8446	0.7353
128	0.125	hop up r=1	89	22.7085	2.6415	34.5461	34.7792	0.6529
128	0.125	hop up r=1	90	22.7580	17.5224	33.1435	33.4646	0.6801
128	0.125	hop up r=1	91	22.0101	16.6592	32.5460	32.8253	0.6705
128	0.125	hop up r=1	92	30.5551	2.1608	33.0556	33.4016	0.9148
128	0.125	hop up r=1	93	28.2913	4.7475	39.1394	39.3238	0.7194
128	0.125	hop up r=1	94	16.3172	2.2458	34.3839	34.8238	0.4686
128	0.125	hop up r=1	95	29.4094	1.0000	34.4674	34.3438	0.8563
128	0.125	hop up r=1	96	18.5812	1.7957	30.6775	30.8279	0.6027
128	0.125	hop up r=1	97	28.2521	1.0000	38.6357	38.6540	0.7309
128	0.125	hop up r=1	98	18.3846	3.4372	34.7960	34.9145	0.5266
128	0.125	hop up r=1	99	28.0163	19.6769	32.3061	32.1908	0.8703
128	0.125	hop up r=1	100	25.9465	2.3196	35.9883	36.2070	0.7166
128	0.125	hop up r=1	101	18.0759	3.4437	35.2951	35.5503	0.5085
128	0.125	hop up r=1	102	30.9946	4.4357	36.7282	36.7452	0.8435
128	0.125	hop up r=1	103	19.7241	2.2213	37.7216	37.8919	0.5205
128	0.125	hop up r=1	104	28.2381	1.0000	37.4047	37.4101	0.7548
128	0.125	hop up r=1	105	21.0611	2.4189	30.9542	30.9059	0.6815
128	0.125	hop up r=1	106	27.1927	23.3383	36.8776	37.1458	0.7321
128	0.125	hop up r=1	107	23.3012	12.7573	32.1595	32.4895	0.7172
128	0.125	hop up r=1	108	31.6307	2.0883	37.6242	37.9298	0.8339
128	0.125	hop up r=1	109	24.9678	4.7407	33.7661	33.8939	0.7366
128	0.125	hop up r=1	110	17.2794	1.9071	31.4819	31.3199	0.5517
128	0.125	hop up r=1	111	33.9207	1.0000	42.4764	42.5689	0.7968
128	0.125	hop up r=1	112	20.6502	1.4933	34.2135	34.3667	0.6009
128	0.125	hop up r=1	113	31.4747	1.0000	43.0602	42.9036	0.7336
128	0.125	hop up r=1	114	18.2711	2.4622	35.0655	35.1545	0.5197
128	0.125	hop up r=1	115	37.5956	14.3335	38.7655	38.8409	0.9679
128	0.125	hop up r=1	116	27.3806	2.5070	35.5625	35.6244	0.7686
128	0.125	hop up r=1	117	18.9084	1.5905	31.4681	31.4399	0.6014
128	0.125	hop up r=1	118	34.2640	1.0000	40.3352	40.4229	0.8476
128	0.125	hop up r=1	119	20.1899	1.3027	30.8597	30.9221	0.6529
128	0.125	hop up r=1	120	36.0154	1.0000	42.6051	42.5894	0.8456
128	0.125	hop up r=1	121	19.6308	1.6164	28.7600	28.7717	0.6823
128	0.125	hop up r=1	122	30.6631	25.6793	39.4292	39.4449	0.7774
128	0.125	hop up r=1	123	35.6395	4.5583	35.8844	35.8751	0.9934
128	0.125	hop up r=1	124	28.8368	1.0004	37.5172	37.5194	0.7686
128	0.125	hop up r=1	125	37.7251	1.0000	40.7598	40.7288	0.9263
128	0.125	hop up r=1	126	19.5850	1.0000	21.9621	21.9621	0.8918
128	0.125	hop up r=1	127	59.9985	1.0000	61.6050	61.6215	0.9737
128	0.125	n	1	1.3601	0.8878	1.3736	1.3731	0.9905
128	0.125	n	2	1.4527	1.0465	1.4618	1.4617	0.9938
128	0.125	n	3	2.4459	0.7516	2.5124	2.5064	0.9759
128	0.125	n	4	1.9360	1.0446	1.9411	1.9369	0.9995
128	0.125	n	5	3.2931	0.1932	3.2979	3.2904	1.0008
128	0.125	n	6	2.1650	0.9155	2.1742	2.1693	0.9980
128	0.125	n	7	2.5744	1.4830	2.5903	2.5884	0.9946
128	0.125	n	8	2.1517	1.2241	2.1813	2.1802	0.9869
128	0.125	n	9	2.1615	0.7241	2.2354	2.2361	0.9666
